gender,age,category,quantity,total_price,payment_method,datetime,shopping_mall
Male,23,Clothing,3,900.24,Debit Card,2022-06-02,Zorlu Center
Female,41,Cosmetics,1,40.66,Cash,2022-04-06,Metropol AVM
Female,57,Clothing,1,300.08,Cash,2022-11-01,Istinye Park
Female,44,Shoes,5,3000.85,Cash,2022-11-01,Kanyon
Male,30,Cosmetics,3,121.98,Debit Card,2022-06-29,Mall of Istanbul
Female,60,Clothing,1,300.08,Credit Card,2021-07-01,Mall of Istanbul
Female,51,Technology,4,4200.0,Credit Card,2021-04-05,Cevahir AVM
Male,24,Cosmetics,4,162.64,Cash,2022-02-10,Kanyon
Female,40,Cosmetics,1,40.66,Credit Card,2022-04-30,Mall of Istanbul
Female,20,Shoes,4,2400.68,Cash,2022-05-14,Mall of Istanbul
Male,51,Souvenir,1,11.73,Cash,2021-09-12,Istinye Park
Female,47,Cosmetics,5,203.3,Cash,2022-07-11,Zorlu Center
Female,25,Shoes,4,2400.68,Credit Card,2022-09-30,Metropol AVM
Male,54,Clothing,4,1200.32,Debit Card,2021-07-29,Mall of Istanbul
Female,36,Cosmetics,2,81.32,Cash,2021-03-31,Kanyon
Male,33,Shoes,3,1800.51,Cash,2021-03-10,Metrocity
Male,30,Clothing,3,900.24,Cash,2021-12-11,Kanyon
Female,65,Clothing,1,300.08,Credit Card,2022-10-30,Mall of Istanbul
Male,68,Shoes,2,1200.34,Debit Card,2021-04-07,Zorlu Center
Female,57,Cosmetics,3,121.98,Cash,2022-06-02,Metrocity
Female,27,Clothing,3,900.24,Debit Card,2022-11-01,Cevahir AVM
Female,46,Food & Beverage,2,10.46,Credit Card,2022-01-24,Mall of Istanbul
Female,52,Technology,1,1050.0,Credit Card,2022-08-19,Viaport Outlet
Female,30,Shoes,3,1800.51,Cash,2021-05-04,Emaar Square Mall
Male,36,Food & Beverage,1,5.23,Credit Card,2022-04-08,Cevahir AVM
Male,60,Cosmetics,3,121.98,Credit Card,2022-11-29,Metrocity
Female,36,Food & Beverage,2,10.46,Cash,2022-06-19,Kanyon
Female,38,Toys,2,71.68,Credit Card,2021-02-10,Kanyon
Male,57,Clothing,2,600.16,Cash,2022-04-24,Istinye Park
Male,37,Shoes,4,2400.68,Cash,2021-04-07,Mall of Istanbul
Female,58,Clothing,2,600.16,Credit Card,2022-06-30,Istinye Park
Male,67,Cosmetics,4,162.64,Credit Card,2023-08-02,Metrocity
Female,24,Clothing,5,1500.4,Cash,2023-06-02,Metropol AVM
Male,40,Cosmetics,5,203.3,Credit Card,2023-06-02,Metrocity
Female,35,Technology,1,1050.0,Debit Card,2021-08-02,Kanyon
Female,67,Food & Beverage,4,20.92,Cash,2022-12-23,Mall of Istanbul
Female,34,Toys,4,143.36,Cash,2021-04-25,Metropol AVM
Female,32,Clothing,3,900.24,Credit Card,2022-02-06,Viaport Outlet
Female,49,Clothing,2,600.16,Cash,2021-05-07,Mall of Istanbul
Female,65,Cosmetics,1,40.66,Debit Card,2022-05-24,Forum Istanbul
Male,50,Cosmetics,3,121.98,Debit Card,2021-12-23,Metropol AVM
Male,30,Food & Beverage,2,10.46,Credit Card,2021-05-06,Metrocity
Female,46,Shoes,2,1200.34,Cash,2021-12-28,Metrocity
Male,36,Cosmetics,5,203.3,Cash,2021-12-21,Metropol AVM
Female,43,Clothing,4,1200.32,Cash,2021-01-16,Forum Istanbul
Female,55,Clothing,4,1200.32,Debit Card,2022-09-04,Mall of Istanbul
Male,47,Cosmetics,2,81.32,Cash,2022-05-12,Zorlu Center
Male,27,Shoes,3,1800.51,Credit Card,2021-03-05,Emaar Square Mall
Male,40,Cosmetics,3,121.98,Credit Card,2022-08-06,Mall of Istanbul
Male,66,Food & Beverage,3,15.69,Credit Card,2021-03-06,Istinye Park
Male,66,Clothing,5,1500.4,Cash,2022-06-08,Cevahir AVM
Male,56,Cosmetics,1,40.66,Credit Card,2022-10-19,Mall of Istanbul
Female,58,Clothing,4,1200.32,Debit Card,2022-08-26,Kanyon
Female,20,Shoes,5,3000.85,Cash,2021-07-02,Metrocity
Female,67,Books,2,30.3,Cash,2021-10-14,Metrocity
Male,36,Shoes,1,600.17,Debit Card,2022-01-16,Zorlu Center
Female,60,Cosmetics,1,40.66,Credit Card,2021-05-04,Kanyon
Female,48,Cosmetics,3,121.98,Cash,2022-11-08,Kanyon
Female,48,Books,1,15.15,Credit Card,2022-03-03,Istinye Park
Male,62,Clothing,5,1500.4,Cash,2021-11-01,Cevahir AVM
Male,20,Toys,2,71.68,Credit Card,2022-09-14,Mall of Istanbul
Female,39,Shoes,1,600.17,Cash,2022-03-21,Kanyon
Female,67,Clothing,3,900.24,Debit Card,2021-05-19,Metrocity
Male,41,Shoes,5,3000.85,Cash,2021-05-17,Kanyon
Female,51,Clothing,5,1500.4,Credit Card,2022-10-13,Metrocity
Female,32,Shoes,2,1200.34,Cash,2022-08-09,Emaar Square Mall
Male,68,Toys,4,143.36,Debit Card,2022-03-19,Kanyon
Female,66,Clothing,5,1500.4,Credit Card,2021-03-30,Mall of Istanbul
Female,45,Clothing,1,300.08,Credit Card,2022-09-07,Emaar Square Mall
Female,20,Clothing,1,300.08,Debit Card,2021-03-22,Metropol AVM
Male,62,Clothing,4,1200.32,Debit Card,2022-09-01,Mall of Istanbul
Female,24,Souvenir,5,58.65,Cash,2021-12-04,Metrocity
Female,44,Cosmetics,4,162.64,Cash,2021-03-03,Mall of Istanbul
Male,39,Clothing,3,900.24,Credit Card,2021-06-30,Cevahir AVM
Male,57,Cosmetics,4,162.64,Cash,2021-02-17,Istinye Park
Female,25,Cosmetics,1,40.66,Cash,2022-05-19,Mall of Istanbul
Female,66,Clothing,4,1200.32,Credit Card,2023-08-03,Cevahir AVM
Female,60,Clothing,1,300.08,Cash,2021-09-04,Kanyon
Female,41,Food & Beverage,5,26.15,Cash,2021-09-26,Mall of Istanbul
Female,35,Cosmetics,3,121.98,Debit Card,2021-05-29,Kanyon
Female,69,Clothing,4,1200.32,Credit Card,2021-07-31,Istinye Park
Female,65,Clothing,4,1200.32,Cash,2021-03-17,Kanyon
Female,69,Souvenir,2,23.46,Debit Card,2022-01-28,Forum Istanbul
Male,65,Technology,3,3150.0,Credit Card,2022-09-12,Kanyon
Male,22,Toys,4,143.36,Credit Card,2021-12-28,Metropol AVM
Female,68,Clothing,4,1200.32,Debit Card,2023-02-19,Metrocity
Female,26,Shoes,3,1800.51,Credit Card,2021-05-05,Emaar Square Mall
Male,68,Food & Beverage,4,20.92,Cash,2023-02-14,Metropol AVM
Female,68,Food & Beverage,4,20.92,Debit Card,2021-11-15,Mall of Istanbul
Male,65,Food & Beverage,2,10.46,Credit Card,2022-05-24,Mall of Istanbul
Female,22,Food & Beverage,2,10.46,Cash,2023-01-21,Viaport Outlet
Male,67,Clothing,5,1500.4,Credit Card,2022-12-15,Metropol AVM
Female,58,Food & Beverage,1,5.23,Cash,2021-08-03,Mall of Istanbul
Female,21,Food & Beverage,4,20.92,Cash,2021-03-14,Metropol AVM
Female,33,Food & Beverage,5,26.15,Cash,2021-01-16,Zorlu Center
Female,56,Technology,3,3150.0,Debit Card,2022-03-19,Istinye Park
Female,23,Food & Beverage,5,26.15,Cash,2021-04-06,Mall of Istanbul
Female,52,Clothing,2,600.16,Cash,2022-01-31,Viaport Outlet
Female,33,Clothing,3,900.24,Debit Card,2021-11-27,Metrocity
Female,44,Shoes,2,1200.34,Cash,2021-08-27,Kanyon
Female,45,Shoes,4,2400.68,Credit Card,2022-03-17,Kanyon
Male,67,Cosmetics,5,203.3,Cash,2021-06-17,Zorlu Center
Male,64,Shoes,4,2400.68,Credit Card,2021-11-10,Viaport Outlet
Female,29,Clothing,4,1200.32,Cash,2021-05-15,Forum Istanbul
Female,55,Clothing,3,900.24,Cash,2023-06-02,Kanyon
Male,58,Technology,2,2100.0,Credit Card,2022-10-20,Mall of Istanbul
Male,19,Clothing,1,300.08,Cash,2022-08-18,Kanyon
Male,48,Clothing,4,1200.32,Credit Card,2022-02-15,Metrocity
Male,48,Food & Beverage,1,5.23,Cash,2022-07-21,Zorlu Center
Female,35,Cosmetics,5,203.3,Cash,2022-11-10,Metropol AVM
Male,33,Toys,2,71.68,Cash,2022-12-02,Viaport Outlet
Male,47,Technology,1,1050.0,Cash,2021-02-16,Viaport Outlet
Male,49,Clothing,4,1200.32,Debit Card,2023-02-17,Istinye Park
Female,39,Food & Beverage,4,20.92,Credit Card,2022-03-04,Metropol AVM
Male,33,Souvenir,3,35.19,Cash,2023-01-30,Zorlu Center
Male,61,Souvenir,4,46.92,Cash,2021-06-25,Kanyon
Female,20,Cosmetics,3,121.98,Cash,2022-06-19,Kanyon
Female,28,Toys,3,107.52,Cash,2022-07-07,Viaport Outlet
Female,19,Food & Beverage,3,15.69,Cash,2022-03-08,Kanyon
Male,44,Clothing,1,300.08,Cash,2022-08-31,Cevahir AVM
Male,67,Souvenir,2,23.46,Credit Card,2022-03-09,Kanyon
Male,20,Clothing,4,1200.32,Cash,2021-09-21,Metrocity
Male,31,Books,5,75.75,Cash,2021-04-07,Mall of Istanbul
Female,20,Books,4,60.6,Credit Card,2022-12-29,Metrocity
Female,25,Shoes,3,1800.51,Credit Card,2021-12-01,Istinye Park
Female,44,Technology,3,3150.0,Credit Card,2022-10-03,Mall of Istanbul
Female,23,Clothing,3,900.24,Credit Card,2022-05-02,Emaar Square Mall
Female,31,Clothing,2,600.16,Debit Card,2021-09-04,Mall of Istanbul
Male,23,Souvenir,2,23.46,Credit Card,2023-01-22,Viaport Outlet
Male,62,Cosmetics,5,203.3,Cash,2023-01-16,Metropol AVM
Male,25,Souvenir,3,35.19,Credit Card,2021-04-02,Kanyon
Female,46,Shoes,1,600.17,Debit Card,2023-02-15,Kanyon
Female,67,Clothing,3,900.24,Credit Card,2022-12-04,Metropol AVM
Male,34,Food & Beverage,2,10.46,Cash,2021-11-13,Istinye Park
Male,35,Toys,2,71.68,Cash,2021-12-22,Istinye Park
Female,65,Technology,1,1050.0,Debit Card,2022-01-02,Viaport Outlet
Female,45,Souvenir,2,23.46,Cash,2021-08-21,Metrocity
Male,45,Food & Beverage,3,15.69,Credit Card,2021-12-04,Istinye Park
Female,38,Books,5,75.75,Debit Card,2022-09-06,Kanyon
Male,26,Clothing,2,600.16,Credit Card,2021-04-20,Istinye Park
Female,57,Books,2,30.3,Cash,2021-06-22,Metropol AVM
Male,57,Technology,5,5250.0,Debit Card,2022-07-26,Kanyon
Male,60,Souvenir,2,23.46,Debit Card,2021-05-24,Forum Istanbul
Male,54,Toys,1,35.84,Cash,2023-08-01,Metrocity
Male,19,Souvenir,4,46.92,Credit Card,2022-01-25,Forum Istanbul
Female,31,Souvenir,1,11.73,Debit Card,2023-01-28,Mall of Istanbul
Female,25,Cosmetics,4,162.64,Credit Card,2021-10-12,Metrocity
Female,64,Technology,2,2100.0,Cash,2022-11-04,Kanyon
Female,24,Food & Beverage,1,5.23,Debit Card,2022-09-03,Emaar Square Mall
Female,27,Food & Beverage,3,15.69,Debit Card,2022-01-16,Metrocity
Male,58,Food & Beverage,5,26.15,Credit Card,2021-07-28,Metrocity
Male,63,Clothing,1,300.08,Cash,2022-11-02,Kanyon
Female,63,Food & Beverage,5,26.15,Cash,2021-01-21,Viaport Outlet
Male,69,Cosmetics,1,40.66,Cash,2021-06-13,Istinye Park
Male,46,Clothing,3,900.24,Cash,2021-02-08,Kanyon
Male,61,Shoes,3,1800.51,Credit Card,2021-01-21,Mall of Istanbul
Female,29,Clothing,4,1200.32,Debit Card,2021-06-16,Cevahir AVM
Female,46,Food & Beverage,5,26.15,Cash,2022-05-27,Istinye Park
Male,63,Clothing,3,900.24,Cash,2021-02-09,Cevahir AVM
Male,53,Clothing,2,600.16,Credit Card,2022-04-26,Forum Istanbul
Female,39,Cosmetics,3,121.98,Cash,2022-01-19,Kanyon
Female,33,Cosmetics,1,40.66,Debit Card,2021-01-12,Forum Istanbul
Female,42,Food & Beverage,2,10.46,Debit Card,2021-09-04,Metropol AVM
Female,36,Toys,5,179.2,Debit Card,2022-05-21,Istinye Park
Female,24,Clothing,4,1200.32,Credit Card,2022-05-19,Istinye Park
Female,24,Technology,4,4200.0,Credit Card,2021-04-07,Zorlu Center
Male,34,Shoes,3,1800.51,Cash,2021-08-31,Metropol AVM
Female,53,Clothing,2,600.16,Cash,2022-09-29,Metrocity
Female,47,Food & Beverage,5,26.15,Cash,2022-06-12,Forum Istanbul
Male,23,Food & Beverage,1,5.23,Cash,2021-01-30,Metrocity
Female,48,Shoes,1,600.17,Debit Card,2021-10-22,Istinye Park
Male,63,Food & Beverage,5,26.15,Cash,2021-09-19,Cevahir AVM
Female,28,Shoes,5,3000.85,Debit Card,2023-02-26,Metropol AVM
Female,29,Food & Beverage,1,5.23,Credit Card,2021-02-14,Metrocity
Female,25,Shoes,5,3000.85,Cash,2022-02-21,Mall of Istanbul
Female,65,Food & Beverage,5,26.15,Cash,2021-11-17,Mall of Istanbul
Female,44,Toys,4,143.36,Credit Card,2021-07-30,Zorlu Center
Male,57,Cosmetics,2,81.32,Cash,2022-11-15,Mall of Istanbul
Male,37,Technology,4,4200.0,Cash,2022-01-24,Kanyon
Female,23,Cosmetics,5,203.3,Credit Card,2022-12-10,Mall of Istanbul
Male,32,Souvenir,5,58.65,Cash,2021-05-19,Mall of Istanbul
Male,52,Food & Beverage,5,26.15,Debit Card,2021-09-01,Cevahir AVM
Female,39,Shoes,1,600.17,Credit Card,2022-03-17,Mall of Istanbul
Male,27,Books,2,30.3,Credit Card,2022-08-27,Metrocity
Female,25,Cosmetics,5,203.3,Debit Card,2021-12-27,Mall of Istanbul
Female,67,Food & Beverage,2,10.46,Debit Card,2022-12-14,Forum Istanbul
Female,19,Shoes,2,1200.34,Cash,2021-08-28,Emaar Square Mall
Female,22,Souvenir,2,23.46,Credit Card,2023-01-24,Istinye Park
Female,53,Clothing,3,900.24,Cash,2022-04-04,Kanyon
Male,47,Toys,2,71.68,Cash,2021-01-17,Mall of Istanbul
Female,46,Clothing,4,1200.32,Cash,2022-02-10,Metropol AVM
Female,43,Shoes,3,1800.51,Credit Card,2022-01-22,Metropol AVM
Male,38,Cosmetics,5,203.3,Debit Card,2021-11-02,Istinye Park
Male,56,Shoes,2,1200.34,Debit Card,2021-05-31,Kanyon
Male,67,Cosmetics,5,203.3,Credit Card,2021-05-08,Emaar Square Mall
Female,30,Shoes,1,600.17,Cash,2021-08-25,Metropol AVM
Female,53,Food & Beverage,4,20.92,Credit Card,2021-07-14,Istinye Park
Male,38,Toys,4,143.36,Debit Card,2022-05-11,Metropol AVM
Male,49,Clothing,5,1500.4,Credit Card,2022-12-14,Emaar Square Mall
Male,68,Clothing,5,1500.4,Debit Card,2021-06-24,Forum Istanbul
Female,54,Cosmetics,5,203.3,Cash,2022-01-12,Metrocity
Female,39,Clothing,3,900.24,Credit Card,2022-03-11,Kanyon
Female,19,Cosmetics,4,162.64,Cash,2023-01-30,Kanyon
Female,49,Books,3,45.45,Cash,2022-11-24,Kanyon
Female,24,Toys,2,71.68,Cash,2022-06-12,Metropol AVM
Female,22,Clothing,4,1200.32,Credit Card,2022-08-18,Kanyon
Female,31,Clothing,5,1500.4,Credit Card,2021-08-12,Kanyon
Male,48,Food & Beverage,1,5.23,Credit Card,2021-05-05,Istinye Park
Female,39,Food & Beverage,5,26.15,Debit Card,2021-12-23,Metrocity
Female,58,Food & Beverage,2,10.46,Credit Card,2022-04-18,Kanyon
Female,37,Food & Beverage,3,15.69,Credit Card,2021-06-30,Zorlu Center
Male,43,Toys,1,35.84,Credit Card,2023-07-03,Mall of Istanbul
Female,44,Cosmetics,1,40.66,Credit Card,2021-03-26,Kanyon
Female,49,Clothing,2,600.16,Cash,2021-02-22,Mall of Istanbul
Male,46,Cosmetics,4,162.64,Credit Card,2022-06-30,Metrocity
Female,60,Clothing,3,900.24,Cash,2022-07-11,Kanyon
Female,55,Clothing,2,600.16,Cash,2022-11-29,Forum Istanbul
Male,63,Clothing,3,900.24,Cash,2021-02-26,Emaar Square Mall
Female,53,Souvenir,2,23.46,Credit Card,2021-08-19,Metrocity
Female,23,Toys,2,71.68,Debit Card,2021-05-06,Mall of Istanbul
Female,60,Food & Beverage,2,10.46,Credit Card,2021-03-10,Forum Istanbul
Female,22,Clothing,1,300.08,Debit Card,2022-10-22,Metrocity
Female,52,Toys,1,35.84,Credit Card,2022-11-21,Kanyon
Female,68,Books,4,60.6,Cash,2022-01-10,Forum Istanbul
Male,58,Clothing,4,1200.32,Credit Card,2021-11-17,Mall of Istanbul
Male,23,Cosmetics,5,203.3,Cash,2021-07-12,Istinye Park
Female,65,Cosmetics,2,81.32,Credit Card,2021-11-22,Kanyon
Female,63,Cosmetics,3,121.98,Credit Card,2022-11-30,Mall of Istanbul
Female,40,Cosmetics,2,81.32,Credit Card,2021-05-31,Metrocity
Female,69,Toys,1,35.84,Credit Card,2022-03-08,Metropol AVM
Female,64,Shoes,4,2400.68,Cash,2021-07-11,Cevahir AVM
Female,63,Clothing,2,600.16,Debit Card,2022-09-23,Emaar Square Mall
Female,27,Clothing,1,300.08,Credit Card,2023-08-03,Metropol AVM
Male,55,Toys,2,71.68,Debit Card,2022-07-17,Zorlu Center
Male,49,Clothing,2,600.16,Debit Card,2021-07-11,Kanyon
Female,24,Clothing,5,1500.4,Cash,2022-08-18,Forum Istanbul
Male,38,Cosmetics,3,121.98,Cash,2021-01-04,Metrocity
Male,43,Clothing,5,1500.4,Debit Card,2022-12-28,Viaport Outlet
Female,35,Books,1,15.15,Cash,2022-08-18,Istinye Park
Male,54,Shoes,5,3000.85,Cash,2022-08-17,Metropol AVM
Male,59,Clothing,5,1500.4,Cash,2022-07-23,Metropol AVM
Female,69,Cosmetics,1,40.66,Cash,2022-07-30,Metropol AVM
Male,52,Cosmetics,4,162.64,Credit Card,2022-03-01,Mall of Istanbul
Female,66,Food & Beverage,4,20.92,Debit Card,2022-04-02,Metropol AVM
Female,25,Clothing,5,1500.4,Debit Card,2022-12-31,Viaport Outlet
Male,26,Souvenir,2,23.46,Cash,2023-02-14,Metrocity
Female,62,Clothing,1,300.08,Credit Card,2022-05-20,Emaar Square Mall
Male,38,Food & Beverage,4,20.92,Credit Card,2021-08-18,Kanyon
Female,28,Clothing,5,1500.4,Cash,2022-02-02,Viaport Outlet
Male,56,Technology,2,2100.0,Cash,2021-05-16,Metrocity
Female,49,Cosmetics,2,81.32,Cash,2022-06-11,Metropol AVM
Female,56,Toys,2,71.68,Credit Card,2021-07-05,Metropol AVM
Female,42,Cosmetics,5,203.3,Cash,2021-01-30,Mall of Istanbul
Female,21,Shoes,2,1200.34,Credit Card,2021-04-20,Mall of Istanbul
Female,27,Clothing,2,600.16,Cash,2023-01-01,Istinye Park
Female,31,Cosmetics,2,81.32,Cash,2022-10-24,Istinye Park
Female,51,Shoes,3,1800.51,Cash,2021-12-06,Mall of Istanbul
Male,68,Clothing,5,1500.4,Cash,2021-04-10,Cevahir AVM
Female,49,Technology,3,3150.0,Cash,2022-12-11,Viaport Outlet
Female,40,Shoes,2,1200.34,Debit Card,2021-09-28,Istinye Park
Female,40,Food & Beverage,1,5.23,Credit Card,2021-05-28,Istinye Park
Female,61,Clothing,1,300.08,Cash,2021-10-20,Cevahir AVM
Male,47,Clothing,2,600.16,Debit Card,2022-02-10,Metrocity
Male,30,Food & Beverage,3,15.69,Cash,2021-11-10,Emaar Square Mall
Male,19,Shoes,3,1800.51,Debit Card,2022-02-22,Metropol AVM
Male,22,Cosmetics,2,81.32,Debit Card,2021-09-11,Kanyon
Female,51,Food & Beverage,2,10.46,Credit Card,2021-09-28,Mall of Istanbul
Male,51,Technology,2,2100.0,Credit Card,2022-09-26,Kanyon
Female,30,Clothing,1,300.08,Credit Card,2021-07-11,Mall of Istanbul
Female,65,Clothing,1,300.08,Credit Card,2022-04-29,Mall of Istanbul
Male,39,Cosmetics,4,162.64,Credit Card,2021-04-16,Istinye Park
Female,33,Cosmetics,1,40.66,Debit Card,2023-02-18,Emaar Square Mall
Female,63,Clothing,1,300.08,Debit Card,2021-04-03,Metrocity
Male,62,Clothing,1,300.08,Cash,2022-08-14,Metropol AVM
Female,58,Food & Beverage,1,5.23,Cash,2022-10-15,Metrocity
Female,34,Cosmetics,2,81.32,Cash,2021-04-02,Istinye Park
Male,58,Souvenir,2,23.46,Debit Card,2021-12-15,Metrocity
Female,32,Clothing,1,300.08,Debit Card,2021-06-01,Istinye Park
Male,30,Toys,2,71.68,Credit Card,2021-04-17,Metrocity
Female,52,Clothing,5,1500.4,Credit Card,2022-01-13,Metrocity
Male,63,Clothing,2,600.16,Debit Card,2022-04-16,Metropol AVM
Male,66,Cosmetics,1,40.66,Cash,2021-08-26,Mall of Istanbul
Male,19,Toys,4,143.36,Cash,2022-03-15,Cevahir AVM
Female,30,Clothing,5,1500.4,Cash,2022-07-30,Metrocity
Male,25,Shoes,2,1200.34,Credit Card,2023-02-16,Mall of Istanbul
Male,57,Food & Beverage,2,10.46,Debit Card,2022-09-16,Cevahir AVM
Male,21,Clothing,3,900.24,Debit Card,2021-01-14,Viaport Outlet
Female,38,Food & Beverage,5,26.15,Cash,2021-10-18,Metrocity
Female,51,Shoes,3,1800.51,Debit Card,2021-05-24,Forum Istanbul
Male,45,Shoes,5,3000.85,Cash,2022-06-07,Mall of Istanbul
Male,27,Clothing,5,1500.4,Credit Card,2022-09-03,Kanyon
Female,20,Cosmetics,3,121.98,Debit Card,2022-08-03,Metropol AVM
Female,40,Shoes,2,1200.34,Debit Card,2022-03-23,Kanyon
Female,61,Clothing,1,300.08,Cash,2022-02-28,Kanyon
Male,25,Cosmetics,3,121.98,Debit Card,2021-11-12,Metrocity
Female,50,Food & Beverage,4,20.92,Debit Card,2023-02-26,Kanyon
Female,33,Technology,5,5250.0,Debit Card,2021-03-24,Mall of Istanbul
Female,62,Books,2,30.3,Cash,2022-02-04,Metrocity
Female,21,Shoes,1,600.17,Cash,2022-04-08,Metrocity
Female,34,Technology,1,1050.0,Credit Card,2022-03-25,Zorlu Center
Female,25,Food & Beverage,4,20.92,Cash,2022-12-08,Istinye Park
Male,64,Toys,1,35.84,Cash,2022-09-15,Istinye Park
Female,49,Toys,3,107.52,Cash,2021-06-27,Mall of Istanbul
Female,33,Food & Beverage,2,10.46,Debit Card,2022-03-07,Kanyon
Female,24,Souvenir,4,46.92,Cash,2022-08-13,Mall of Istanbul
Female,57,Cosmetics,2,81.32,Cash,2021-02-10,Forum Istanbul
Male,62,Clothing,4,1200.32,Debit Card,2021-03-26,Metrocity
Female,58,Clothing,4,1200.32,Credit Card,2021-05-27,Mall of Istanbul
Female,38,Toys,3,107.52,Credit Card,2021-07-03,Metrocity
Female,53,Toys,2,71.68,Debit Card,2023-09-01,Zorlu Center
Male,63,Shoes,4,2400.68,Credit Card,2021-11-14,Cevahir AVM
Female,54,Toys,1,35.84,Credit Card,2021-10-10,Metropol AVM
Male,38,Shoes,1,600.17,Cash,2021-11-04,Istinye Park
Female,66,Clothing,3,900.24,Cash,2022-01-27,Metrocity
Female,49,Food & Beverage,2,10.46,Cash,2021-11-03,Zorlu Center
Female,25,Clothing,4,1200.32,Credit Card,2022-10-11,Istinye Park
Female,27,Clothing,4,1200.32,Cash,2022-08-08,Forum Istanbul
Female,27,Cosmetics,3,121.98,Debit Card,2022-04-06,Mall of Istanbul
Male,57,Souvenir,2,23.46,Cash,2021-09-16,Metropol AVM
Female,62,Books,3,45.45,Debit Card,2022-03-14,Mall of Istanbul
Male,47,Technology,1,1050.0,Cash,2022-09-07,Metrocity
Male,23,Cosmetics,2,81.32,Debit Card,2023-01-19,Mall of Istanbul
Male,58,Food & Beverage,1,5.23,Cash,2022-02-10,Istinye Park
Female,28,Clothing,3,900.24,Cash,2021-02-03,Viaport Outlet
Female,42,Cosmetics,1,40.66,Credit Card,2022-11-04,Mall of Istanbul
Female,19,Cosmetics,3,121.98,Credit Card,2022-03-21,Emaar Square Mall
Female,52,Cosmetics,4,162.64,Debit Card,2021-01-15,Metropol AVM
Female,54,Clothing,3,900.24,Credit Card,2022-05-12,Kanyon
Female,25,Clothing,4,1200.32,Debit Card,2021-08-02,Viaport Outlet
Female,38,Clothing,3,900.24,Cash,2021-08-25,Kanyon
Female,37,Books,3,45.45,Credit Card,2021-04-27,Istinye Park
Male,53,Food & Beverage,1,5.23,Debit Card,2021-06-01,Mall of Istanbul
Female,47,Clothing,3,900.24,Debit Card,2022-01-15,Kanyon
Female,52,Food & Beverage,4,20.92,Debit Card,2023-06-01,Kanyon
Female,55,Toys,5,179.2,Credit Card,2022-02-25,Emaar Square Mall
Male,51,Cosmetics,3,121.98,Credit Card,2021-03-05,Forum Istanbul
Female,33,Clothing,1,300.08,Cash,2021-09-22,Metrocity
Male,46,Books,3,45.45,Cash,2022-05-29,Mall of Istanbul
Female,64,Clothing,5,1500.4,Cash,2021-02-06,Kanyon
Female,25,Clothing,4,1200.32,Cash,2021-11-05,Kanyon
Female,25,Food & Beverage,3,15.69,Credit Card,2021-09-25,Metrocity
Male,22,Cosmetics,1,40.66,Credit Card,2021-11-25,Istinye Park
Female,62,Food & Beverage,4,20.92,Cash,2022-02-06,Metropol AVM
Female,21,Cosmetics,4,162.64,Cash,2021-08-23,Mall of Istanbul
Male,59,Clothing,1,300.08,Credit Card,2021-06-13,Kanyon
Male,62,Souvenir,4,46.92,Cash,2021-12-31,Kanyon
Female,45,Technology,4,4200.0,Cash,2022-05-16,Istinye Park
Female,20,Clothing,1,300.08,Debit Card,2021-11-04,Istinye Park
Male,47,Shoes,2,1200.34,Cash,2023-02-20,Metropol AVM
Female,28,Clothing,1,300.08,Credit Card,2021-10-10,Kanyon
Female,22,Shoes,1,600.17,Credit Card,2021-07-21,Kanyon
Female,53,Clothing,4,1200.32,Credit Card,2022-08-31,Istinye Park
Male,24,Cosmetics,5,203.3,Credit Card,2022-02-17,Mall of Istanbul
Female,40,Cosmetics,5,203.3,Cash,2021-12-23,Viaport Outlet
Female,27,Toys,1,35.84,Cash,2022-10-21,Zorlu Center
Male,38,Clothing,2,600.16,Credit Card,2022-02-14,Kanyon
Female,50,Toys,4,143.36,Cash,2021-10-10,Kanyon
Female,62,Clothing,5,1500.4,Cash,2021-05-03,Mall of Istanbul
Male,63,Clothing,2,600.16,Credit Card,2023-02-26,Istinye Park
Female,69,Souvenir,3,35.19,Credit Card,2021-07-16,Kanyon
Female,52,Food & Beverage,4,20.92,Cash,2022-03-13,Mall of Istanbul
Male,44,Souvenir,1,11.73,Debit Card,2022-05-24,Kanyon
Female,36,Clothing,4,1200.32,Credit Card,2022-06-17,Mall of Istanbul
Female,64,Clothing,1,300.08,Cash,2023-04-02,Mall of Istanbul
Female,22,Shoes,2,1200.34,Cash,2022-12-02,Kanyon
Male,18,Technology,2,2100.0,Debit Card,2022-09-05,Viaport Outlet
Female,27,Toys,5,179.2,Credit Card,2022-07-06,Mall of Istanbul
Female,44,Clothing,5,1500.4,Cash,2023-10-02,Istinye Park
Female,60,Shoes,1,600.17,Cash,2021-09-28,Kanyon
Female,49,Clothing,2,600.16,Debit Card,2021-09-27,Metrocity
Female,23,Clothing,1,300.08,Cash,2023-03-01,Zorlu Center
Male,61,Toys,5,179.2,Debit Card,2021-09-25,Metrocity
Male,33,Toys,5,179.2,Cash,2022-10-10,Istinye Park
Female,45,Clothing,1,300.08,Credit Card,2022-10-17,Kanyon
Male,57,Shoes,4,2400.68,Cash,2023-05-03,Istinye Park
